cumpop,L_utci_mean,L_tsd,L_hdh
0.4312372307746692,0.4233906830235871,0.3937208599369458,0.38514833878819404
0.43123860687788473,0.42339206620781744,0.39372229568746125,0.3851497576587007
0.43123997622823623,0.42339344260443545,0.39372372439240927,0.38515116956647405
0.4312413401905428,0.4233948135852833,0.3937251474757671,0.38515257591875
0.43124271392068586,0.42339619438423,0.3937265807503491,0.3851539923424326
0.4312450884234835,0.4233985811055075,0.3937290581761535,0.3851564406413317
0.4312474497454453,0.4234009545781245,0.3937315218497977,0.3851588753497537
0.4312499013115858,0.42340341875928966,0.3937340796792615,0.38516140310701247
0.4312523506622062,0.4234058807135343,0.3937366351971733,0.385163928579896
0.4312544432098212,0.4234079840287723,0.39373881844642594,0.38516608616085446
0.4312563945225819,0.4234099453824037,0.39374085433898864,0.3851680981175843
0.43125791694813737,0.4234114756419048,0.39374244275419706,0.38516966785791684
0.43125959836139105,0.42341316570720716,0.3937441970484378,0.3851714015270547
0.4312613915994142,0.4234149681726958,0.3937460680145013,0.38517325049631346
0.4312635059313912,0.4234170933843916,0.3937482739923608,0.3851754305386603
0.4312656716751802,0.4234192702724491,0.39375053361048123,0.3851776635906237
0.43126792671035735,0.4234215369113615,0.3937528863903319,0.38517998870902204
0.43127032431557344,0.42342394685393553,0.39375538791993087,0.38518246082832913
0.4312730613088931,0.42342669793100257,0.3937582435484369,0.3851852828834297
0.43127573153455434,0.4234293818968449,0.39376102951523523,0.38518803609582986
0.43127815101276407,0.4234318138249644,0.39376355386591444,0.38519053076791154
0.4312802636887424,0.42343393737214025,0.39376575811599585,0.3851927091027937
0.4312823772290155,0.4234360617880582,0.393767963267835,0.3851948883288317
0.4312846017142663,0.4234382977198435,0.3937702841735704,0.3851971819478561
0.43128695300942943,0.42344066111406686,0.39377273738580354,0.38519960631786115
0.4312891317661707,0.42344285108203744,0.3937750105809237,0.3852018527872004
0.4312937244097133,0.4234474673579474,0.39377980229295456,0.38520658816344017
0.43129590039263643,0.42344965453782657,0.3937820725940252,0.3852088317727551
0.4312978699466669,0.4234516342265919,0.3937841275185269,0.38521086253766695
0.43130026153607565,0.423454038122403,0.3937866227715629,0.3852133284542042
0.4313026607097462,0.4234564496415023,0.3937891259376011,0.3852158021907111
0.4313049636264214,0.42345876440829655,0.39379152867437706,0.3852181766786949
0.43130728255280554,0.42346109526718095,0.393793948114804,0.3852205676739462
0.4313098359814873,0.4234636618350416,0.3937966122220488,0.38522320045948627
0.4313126332332026,0.423466473480576,0.3937995307208553,0.38522608464572594
0.43131561635479515,0.4234694719524182,0.3938026431460831,0.38522916047840894
0.4313186100719516,0.423472481074346,0.3938057666261404,0.38523224723595056
0.43132139266763014,0.42347527798842793,0.3938086698336431,0.38523511631066515
0.43132402396386493,0.4234779228245247,0.393811415183616,0.3852378293837687
0.43132653953512856,0.4234804513401642,0.3938140397925099,0.385240423135337
0.4313289857439462,0.4234829101364393,0.39381659203243724,0.3852429453687751
0.4313309394470435,0.4234848738927072,0.3938186304189458,0.38524495979012974
0.43133297589311587,0.4234869208177209,0.39382075513493014,0.38524705952599103
0.4313351253761182,0.4234890813613185,0.39382299778743884,0.38524927581180607
0.43133742873024233,0.42349139656781276,0.3938254009806251,0.3852516507508342
0.4313385481400713,0.42349252173778923,0.3938265689113593,0.38525280495029623
0.43134021061115807,0.423494192763454,0.39382830344238345,0.38525451908857206
0.43134425921686304,0.42349826220207065,0.3938325275352147,0.38525869351906755
0.43134833224494595,0.42350235618873555,0.39383677710901377,0.3852628931309531
0.431352407424658,0.42350645233810114,0.3938410289277045,0.3852670949613374
0.43135692448087437,0.4235109926377352,0.3938457417760706,0.3852717524011064
0.4313609182121505,0.4235150069195556,0.3938499086159367,0.38527587025175547
0.4313645705377288,0.4235186780389069,0.3938537192518487,0.38527963608631305
0.4313681352432787,0.4235222610873633,0.3938574384698354,0.3852833115777389
0.43137199557354483,0.4235261412817321,0.3938614661264144,0.38528729188146815
0.43137485570590284,0.4235290161314741,0.39386445023142985,0.3852902409025896
0.431377671928604,0.42353184684561335,0.39386738852352104,0.38529314464940584
0.4313816861511983,0.4235358817241942,0.3938715767429031,0.3852972836282136
0.43138746422116997,0.4235416895263823,0.3938776052637629,0.3853032412722157
0.4313920908715464,0.4235463399841151,0.3938824324566565,0.3853080117121723
0.4313964493898838,0.4235507209300818,0.39388697989530713,0.38531250568693526
0.43139895213755713,0.42355323655614463,0.39388959112477123,0.3853150862163746
0.43140179909560433,0.4235560981637848,0.39389256148443436,0.38531802165374684
0.43140469981039686,0.4235590138047864,0.3938955879309331,0.38532101251854606
0.431407580264966,0.4235619090813115,0.39389859323902754,0.3853239824934635
0.4314100179828143,0.4235643593429253,0.3939011366199438,0.3853264959720452
0.43141224169185816,0.4235665944945095,0.39390345671582755,0.38532878879073945
0.43141445994896616,0.42356882416610386,0.39390577112346087,0.3853310759880596
0.4314165690327786,0.4235709441026295,0.3939079716256737,0.38533325061913654
0.4314182560088937,0.4235726397594182,0.39390973172389854,0.38533499002402144
0.4314195006062131,0.42357389076106244,0.39391103026838464,0.3853362733016195
0.43142074813286385,0.4235751447071115,0.39391233186917424,0.3853375595995884
0.43142193819791075,0.42357634089587654,0.39391357351768225,0.38533878665013005
0.43142385824013685,0.42357827081806454,0.3939155767842866,0.3853407663644825
0.43142711421490065,0.42358154354709865,0.3939189738895275,0.38534412353021735
0.43143055151458526,0.4235849985340974,0.39392256017923183,0.38534766765618844
0.4314319162132688,0.4235863702551114,0.393923984030885,0.3853490747677269
0.4314342969077778,0.42358876319996086,0.39392646791678093,0.3853515294507667
0.43143649769873543,0.42359097531552925,0.39392876410119226,0.38535379863911384
0.43144003899056854,0.42359453482978887,0.3939324588905928,0.38535744998915855
0.4314422011188103,0.42359670808369465,0.39393471473644986,0.38535967931320875
0.4314443716241053,0.42359888975775944,0.39393697932246413,0.3853619172746588
0.43144655338208926,0.42360108274241615,0.393939255648916,0.385364166838515
0.4314487303695954,0.42360327093204764,0.39394152699811336,0.3853664114836339
0.4314504473049856,0.42360499670227286,0.3939433183542003,0.3853681817788847
0.4314522338339168,0.4236067924241465,0.39394518232036574,0.38537002383054264
0.4314540683998592,0.4236086364302155,0.39394709640571035,0.3853719154121325
0.43145591269924577,0.423610490219814,0.3939490206463959,0.38537381702966783
0.43145776286599524,0.42361234990696717,0.39395095100876576,0.38537572469691517
0.43145960849499293,0.42361420503301855,0.3939528766366946,0.385377627685384
0.43146538717396754,0.42362001344734346,0.3939589057929547,0.38538358595731603
0.4314699569967556,0.42362460678507013,0.3939636736950637,0.3853882978035653
0.43147496030349786,0.4236296358373295,0.39396889387052225,0.385393456605821
0.43147936498860934,0.4236340631876305,0.3939734894770493,0.38539799818215437
0.4314836583384648,0.42363837862977777,0.3939779689224851,0.3854024249630935
0.4314866246659852,0.4236413602211306,0.39398106382570053,0.38540548347976894
0.43148973133225554,0.42364448287337464,0.3939843051506598,0.385408686696719
0.43149281156752567,0.42364757895861244,0.39398751889896505,0.3854118626612318
0.43150000361512325,0.42365480801433164,0.39399502268642,0.38541927822723265
0.43150692304798505,0.42366176305252135,0.3940022420426324,0.38542641270602734
0.43151258240479295,0.4236674515306834,0.39400814670469736,0.3854322479474328
0.43151673250111244,0.4236716229821549,0.39401247668726164,0.3854365270227239
0.4315211987452759,0.42367611220827234,0.3940171365211225,0.3854411320712752
0.43152477282321816,0.42367970467734867,0.3940208655177486,0.38544481722637375
0.4315283987191557,0.42368334923106016,0.39402464857842506,0.3854485558098957
0.4315319286495493,0.42368689732541776,0.3940283315139236,0.3854521954454038
0.4315337896662029,0.42368876791830534,0.3940302731964875,0.3854541142997546
0.4315356210964599,0.42369060877255355,0.39403218401023005,0.38545600264820645
0.4315387638393584,0.4236937696857623,0.39403548353333806,0.38545925421846877
0.4315440443180273,0.42369908069442924,0.3940410274362127,0.38546471755033046
0.43154906252522307,0.42370412791525547,0.394046295983828,0.3854699095287438
0.43155400347278133,0.4237090974297542,0.3940514834175986,0.38547502157216157
0.4315589548027525,0.4237140773866936,0.3940566817517236,0.38548014435751593
0.43156463058959016,0.4237197859890718,0.39406264068327845,0.38548601668633586
0.43157065507357667,0.4237258453046516,0.3940689657072366,0.3854922497870408
0.4315740798525411,0.4237292898845663,0.39407256133618174,0.3854957931597554
0.4315785523762319,0.4237337882669242,0.3940772569780925,0.385500420558655
0.43158405556565055,0.42373932327398167,0.39408303470196016,0.38550611431332704
0.43159136654608793,0.4237466765241134,0.3940907104010785,0.3855136784594714
0.4316011582456916,0.4237565248361172,0.3941009905735751,0.3855238092274906
0.4316118696474221,0.42376729816766423,0.3941122363288502,0.3855348915452172
0.4316229778722162,0.42377847061657586,0.394123898703273,0.3855463844272549
0.43163334415414645,0.42378889683295307,0.3941347821219546,0.38555710967432205
0.43164230287201316,0.4237979073471923,0.39414418775823284,0.38556637861598997
0.4316501423707722,0.42380579217136555,0.3941524183415627,0.38557448958206625
0.43165723203736034,0.42381292282808386,0.39415986168627504,0.38558182475067276
0.43166234975455164,0.4238180701342398,0.3941652347080838,0.3855871196849285
0.4316680256147959,0.42382377881044897,0.39417119371670734,0.38559299208969694
0.43167336622652536,0.42382915029984625,0.39417680075246603,0.3855985176369157
0.43167897643679476,0.42383479294651394,0.39418269083607216,0.38560432211837226
0.4316843907346194,0.4238402385480353,0.3941883752338619,0.3856099239032991
0.43169012916121735,0.4238460101523364,0.3941943999300509,0.38561586104097817
0.4317006366600581,0.42385657840209395,0.3942054316104498,0.38562673239503575
0.43171158284547817,0.423867587874773,0.39421692386193347,0.38563805762657616
0.4317226870856529,0.42387875631602756,0.3942285820529586,0.3856495463860146
0.43173298737123783,0.4238891161544901,0.3942393961829731,0.3856602033514053
0.43174215597055454,0.42389833776364516,0.3942490221709366,0.385669689442329
0.43174619433630984,0.4239023994779086,0.3942532619963244,0.3856738676492082
0.43175680912733383,0.42391307564017766,0.3942644063213301,0.38568485001077857
0.431761864802349,0.42391816054544995,0.39426971420590035,0.3856900807544525
0.4317676520650028,0.4239239812681609,0.3942757901744014,0.38569606841928944
0.43177378527776705,0.4239301499411526,0.3942822293512274,0.38570241401384825
0.4317794347828646,0.42393583210983826,0.3942881606899402,0.38570825915084017
0.4317844480228801,0.4239408743347655,0.3942934240225802,0.3857134459900689
0.4317889662386489,0.4239454186733781,0.3942981676359834,0.38571812066327865
0.4317931461453912,0.42394962274697223,0.3943025560633321,0.385722445312447
0.4318051226159123,0.4239616684615233,0.39431512999715773,0.3857348365059526
0.4318169327949137,0.4239735469231115,0.3943275293437741,0.38574705564957124
0.4318277450083835,0.4239844216492584,0.3943388809399258,0.3857582422699609
0.43183721508156353,0.42399394647529987,0.39434882344120614,0.3857680402742293
0.431845590672031,0.42400237049068823,0.3943576168599435,0.3857767058958766
0.4318534540154308,0.4240102792973641,0.3943658724774381,0.38578484153228937
0.4318597470724397,0.4240166087387675,0.3943724794725667,0.3857913525062029
0.4318651326514249,0.4240220254554065,0.39437813371883684,0.3857969245778101
0.43187541878421615,0.4240323710592486,0.3943889329900253,0.38580756690032203
0.43188011157394485,0.42403709098115056,0.39439385988625925,0.38581242219266443
0.4318905406266798,0.4240475803312527,0.39440480920715665,0.3858232123841729
0.4319015036662567,0.42405860675553375,0.39441631915359077,0.38583455505349834
0.43190628526819147,0.42406341600312486,0.39442133929255424,0.3858395022334489
0.43191121671965366,0.4240683759666242,0.3944265167565025,0.3858446044519384
0.4319161286525711,0.424073316298729,0.39443167372819554,0.3858496864759921
0.4319255403452053,0.42408278240668745,0.39444155493653327,0.3858594240781045
0.4319349696847876,0.42409226626362284,0.39445145467216225,0.38586917993824615
0.43194475946168204,0.42410211264180087,0.3944617328260325,0.38587930871697623
0.4319532447607695,0.42411064700010853,0.39447064142636085,0.3858880878462498
0.43195748053347366,0.4241149072626631,0.39447508850662444,0.3858924702959147
0.4319619741215979,0.4241194268312421,0.39447980626379797,0.3858971194886702
0.43196823694432884,0.42412572586356284,0.39448638151636856,0.38590359918134864
0.4319743803067798,0.4241319047449234,0.3944928313492128,0.3859099552770591
0.4319804589507042,0.424138018533576,0.3944992132349545,0.38591624441316025
0.4319866199046406,0.4241442151081303,0.39450568153686055,0.38592261870951666
0.43199103098917696,0.42414865169611266,0.3945103126746371,0.38592718254173775
0.4319965053564432,0.4241541577143774,0.39451606013851814,0.3859328464761997
0.4320031108586124,0.4241608014073967,0.3945229951655793,0.38593968071467055
0.4320135930544678,0.4241713442078754,0.3945340002807174,0.3859505258895473
0.4320223323822821,0.4241801340636208,0.3945431755823578,0.3859595678440918
0.4320300207259637,0.42418786685878745,0.39455124747002374,0.38596752242087035
0.4320422578997752,0.4242001747839299,0.394564095112695,0.38598018334533823
0.4320532775483519,0.4242112581445055,0.3945756644921496,0.38599158458392824
0.43205695628372404,0.42421495814912075,0.3945795267464799,0.3859953907070905
0.43206122249406964,0.4242192490252973,0.3945840057828101,0.38599980464839606
0.4320666165033958,0.42422467422101867,0.3945896688799807,0.3860053854422713
0.43207546129475327,0.4242335701500629,0.3945989549063634,0.3860145365123661
0.4320848315980241,0.4242429946293582,0.39460879266057036,0.38602423129187813
0.43209685484540966,0.42425508739122225,0.39462141570479103,0.3860366708820444
0.4321083378778106,0.42426663681475557,0.39463347158463247,0.38604855155058193
0.43211961938352084,0.42427798354643687,0.394645315884337,0.38606022371393284
0.4321304561680849,0.4242888829857399,0.394656693277347,0.3860714357562683
0.4321355831154773,0.4242940395754629,0.39466207598981856,0.38607674024034977
0.43214343372962777,0.42430193557929313,0.39467031824304705,0.3860848627067229
